Image_ID,en_caption,is_multipic
figure12-02-22D.jpg,"OCT image of the left eye of adult-onset yolk-like macular dystrophy, with yolk foci located in the subretina in a homogeneous hyperreflective area.",Y
figure12-02-23D.jpg,"OCT image of the left eye with adult-onset yolk-like macular dystrophy, with the yolk foci located in the subretinal showing an area of heterogeneous hyperreflectivity. The nasal side shows a low reflection suggesting that the yolk material is in the process of absorption.",Y
figure12-02-23E.jpg,"OCT image of the right eye, normal",Y
figure12-04-01.jpg,"OCT image of congenital retinal split in the left eye, the retinal split in the macular region of the left eye is like a large cystic cavity and bulges inward, with columns connecting the layers of the split retina",
figure12-04-04.jpg,"OCT image of a congenital retinal split in the left eye with a cystic cavity-like retinal split in the macular region of the left eye, bulging inward. The split retinal layers are connected by columns. The retinal surface was traced by cords",
figure12-04-14.jpg,"Retinal split due to diabetic retinopathy in the right eye, with a small retinal detachment in the macula and a fusion of retinal cysts adjacent to it in a split shape",
figure12-04-15A.jpg,"OCT image of a pathologic myopic retinal split in the right eye, showing macular detachment combined with retinal splitting, with a thin, inhomogeneous RPE band with a neuroepithelial detachment area consisting of a yellowish-green line on the inner side (no light reflection), and curved yellowish-green strips flanked by darker areas with no light reflection. Suggestive of cleaved outer retinal tissue.",Y
figure12-04-15B.jpg,OCT image of a pathologic myopic retinal split in the right eye with vitreous membrane traction on the retinal surface,Y
figure12-04-21C.jpg,"Pulled retinal split in the left eye, OCT image, showing a split in the outer layer of the retina in the macular region, with an occult longitudinal connection between the two layers of the split (arrow)",
figure15-01-02.jpg,OCT image of retinal detachment with separation of the neuroepithelium and pigment epithelium and a fluid dark area between them,
figure15-02-02.jpg,"OCT image of a retinal detachment with macular tear in the left eye, the retinal pigment epithelium (RPE) light band extends posteriorly in the form of a posterior scleral chyloma. The posterior border is not visible, and the RPE band is preceded by a dark area of no light reflection, the retinal detachment area. The RPE band is interrupted in the center of the retinal detachment, i.e., macular tear.",
figure15-02-30.jpg,"OCT image of congenital choroidal defect combined with retinal detachment showing a deep depression in the area of the choroidal defect. The retinal band was visible on the left side of the depression, and it was difficult to distinguish the retinal tissue in the center and on the right side. Retinal detachment was seen at the right edge of the defect area where the retinal band was separated from the RPE band.",
figure17-4-5E.jpg,"Fundus manifestation of laser accidental injury in the left eye. e is the OCT image of the right eye, which is normal. CLINICAL INFORMATION: The patient is a 27-year-old male who accidentally injured his left eye while debugging an 808-μm semiconductor laser 1 week ago, and was self-conscious of having an object in front of his eyes that obscured his vision. The corrected visual acuity was 0.7 in the right eye and 0.2 in the left eye (-2.50D). In this case, there was only a small yellow spot in the center of the macula. Selection is normal. Only OCT can show macular lesions.",
figure17-4-5F.jpg,"Fundus manifestation of laser accidental injury in the left eye. OCT image of the left eye with a small area of IS/OS layer loss in the center of the macula about 152 μm wide, in the form of a cyst. The outer membrane layer was intact. CLINICAL DATA: The patient was a 27-year-old male, who accidentally injured his left eye while debugging an 808-μm semiconductor laser 1 week ago, and was self-conscious of the occlusion of an object in front of his eyes. The corrected visual acuity was 0.7 in the right eye and 0.2 in the left eye (-2.50D). In this case, there was only a small yellow spot in the center of the macula. Selection is normal. Only OCT can show macular lesions.",
figure17-4-10E.jpg,"Fundus manifestations of sunlight damage in the right eye. A very small area of defect in the IS/OS layer in the center of the macula and in the layer connecting the OS to the RPE is seen on the spectral domain OCT image of the right eye with clear borders. The outer membrane layer was still good and the RPE layer was intact. CLINICAL INFORMATION: The patient was a 13-year-old female who felt blurred central vision after looking at an eclipse with sunglasses. Her visual acuity was still 1.0 in both eyes, and her fundus and photomicrography were normal, but the lesion was only revealed by OCT. 5 months later, the blurriness improved, but the OCT did not show a complete repair.",
figure17-4-10F.jpg,"Fundus manifestations of sunlight damage in the left eye. Spectral domain OCT image of the left eye. The left spectral OCT image shows a very small missing area in the center of the macula in the IS/OS layer and in the layer connecting the OS to the RPE with clear borders. The outer membrane layer was still good and the RPE layer was intact. CLINICAL INFORMATION: The patient was a 13-year-old female who felt blurred central vision after looking at an eclipse with sunglasses. Her visual acuity was still 1.0 in both eyes, and her fundus and photomicrography were normal, but the lesion was only revealed by OCT. 5 months later, the blurriness improved, but the OCT did not show a complete repair.",
figure17-4-10G.jpg,"Fundus manifestations of sunlight damage in the left eye. 5 months later, the area of macular defect in the left eye seemed to be slightly smaller. Clinical data: The patient was a 13-year-old female, who felt her central vision was blurred after looking at the eclipse with sunglasses. Her visual acuity was still 1.0 in both eyes, and her fundus and photophotograms were normal, but her OCT showed the lesion only 5 months later, and her blurriness improved, but her OCT did not show complete repair.",
figure17-4-10H.jpg,"Fundus manifestations of sunlight damage in the right eye. 5 months later the macular defect area in the right eye remained unrepaired. Clinical data: The patient was a 13-year-old female who had blurred central vision after looking at an eclipse with sunglasses. Her visual acuity was still 1.0 in both eyes, and her fundus and photophotograms were normal, but her OCT showed the lesion only 5 months later, when the blurring improved, but the OCT did not show complete repair.",
figure19-1-1F.jpg,"Gentamicin toxic retinopathy, OCT image of the left eye, vertical scan of the macula shows marked macular edema with a small neuroepithelial detachment and detachment of the outer layer of optic cells at the center.",Y
figure19-1-1G.jpg,"Gentamicin toxic retinopathy, OCT image of the left eye, macular level scan showing macular detachment with exudate in the detachment cavity",Y
figure2-2-12E.jpg,"Macroglobulinopathy fundus lesion. OCT image of the right eye with a horizontal scan of the macula showing a neuroepithelial detachment in the center and exudate in the detachment cavity. There were flattened fluid cavities in the inner and outer plexiform layers of the optic cells on the nasal side of the macula, splitting the retina. CLINICAL DATA: The patient was a male, 51 years old, 9 months ago the patient had generalized weakness and distorted vision in the right eye. He was diagnosed with macroglobulinemia and recovered from corticosteroid treatment. Her corrected visual acuity was 0.4 in the right eye and 0.7 in the left eye.",Y
figure2-2-12F.jpg,"Macroglobulinopathy fundus lesion. OCT image of the left eye, the macular level scan shows a visible central concavity, but multiple flat fluid cavities are present in the inner and outer plexiform layers of the optic cells on the nasal side of the macula. It was not visualized on the contrast film. CLINICAL INFORMATION: The patient was a 51-year-old male with generalized fatigue and distorted vision in his right eye 9 months ago. He was diagnosed with macroglobulinemia and recovered with corticosteroid therapy. Her corrected visual acuity was 0.4 in the right eye and 0.7 in the left eye.",Y
figure20-10-1E.jpg,"Fundus lesions in a proposed antiphospholipid antibody syndrome. OCT image of a macular level scan of the right eye with the central concave curve still present. Three saccular cavities without photorefractions were seen in the outer plexiform layer, corresponding to the CME of the FFA. The patient was examined on OCT at another hospital 2 months ago and had significant CME in the macula of both eyes, which recovered with treatment. Clinical data: the patient was a 52-year-old woman with 1 year of blurred vision in both eyes, visual acuity of 0.1 in the right eye and 0.2 in the left eye. anterior segment of the eye was negative, vitreous clouding, and macular edema. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology and immunology department, anticardiolipin antibody was significantly increased up to 17.06 (normal 0.7), the rest of the various antibody tests were negative, and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies.",Y
figure20-10-1F.jpg,"Fundus lesions in the mimetic antiphospholipid antibody syndrome. OCT image of the left eye on macular level scan, very small cystic cavities were visible in the outer fovea. The patient was examined on OCT at his hospital 2 months ago and had significant CME in the macula of both eyes. it recovered with treatment. Clinical data: the patient was a 52-year-old woman with 1 year of blurred vision in both eyes, visual acuity of 0.1 in the right eye and 0.2 in the left eye. anterior segment of the eye was negative, vitreous clouding, and macular edema. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology and immunology department, anticardiolipin antibody was significantly increased up to 17.06 (normal 0.7), the rest of the various antibody tests were negative, and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies.",Y
figure5-3-43C.png,OCT shows membrane formation in the preretina,Y
figure5-3-45C.png,OCT shows that the intraretinal space exhibits hyporeflectivity,Y
figure5-3-46.png,OCT shows the anterior membrane (arrow) pulling the retina to form a sac-like space (star),
figure5-3-47C.png,OCT. anterior membrane (long arrow) laminar pore (short arrow),Y
figure5-4-26E.png,OCT scans show pigment epithelial detachment (arrowheads) and neurosensory layer detachment (arrows) corresponding to the mushroom-shaped and circular strong fluorescence of the fluorograms,Y
figure5-4-27C.png,OCT Scan. Pigment epithelial detachment showing a well-defined hypo-reflective area (arrow),Y
figure5-5-6D.png,OCT transretinal pigment epithelial detachment shows large hyporeflective space,Y
figure6-3-6A.png,Macular defect in the right eye. Transmacular OCT of the right eye shows no retina and a thin choroid (arrow),Y
figure6-3-6B.png,Transthoracic macular OCT of the left eye showing thin retina and choroid,Y
figure6-3-27F.png,OCT showing retinal thinning at the posterior pole,Y
figure6-3-27G.png,OCT showing retinal thinning at the posterior pole,Y
figure8-1-20C.png,OCT image. Highly edematous thickening of the retina and the fluid underneath it present as hyporeflective,Y
figure8-1-21C.png,OCT shows neural subretinal fluid showing hyporeflectivity,Y
figure8-1-21F.png,OCT image shows normal thickness of macula with subsiding edema,Y
figure8-1-25B.png,OCT saccadic space showing hyporeflectivity (arrow),Y
figure8-1-33D.png,OCT. Macular cystoid edema (arrow) with hemorrhage (arrowhead),Y
figure8-1-33E.png,Regression of cystic edema after OCT treatment,Y
figure8-1-38C.png,OCT. macular cystoid edema.,Y
figure8-1-38F.png,OCT. Macular cystoid edema subsides after 2 months of treatment,Y
figure8-1-39C.png,OCT arrow showing cystic edema,Y
figure8-2-11B.png,OCT image of macular edema,Y
figure8-4-8D.png,OCT showing retinal pigment epithelial detachment at the lesion and effusion under it,Y
figure8-4-8F.png,OCT back to normal.,Y
figure8-4-9C.png,OCT through the macula showing sensory nerve layer detachment with subretinal and intraretinal fluid accumulation,Y
figure8-4-9F.png,OCT image shows little residual fluid in the retina,Y
figure8-4-18B.png,OCT shows detachment of a reflective band (arrow) under the inner border membrane obscuring the retina beneath it,Y
figure8-4-18D.png,OCT shows a small amount of hemorrhage showing hyperreflectivity (arrow),Y
figure8-4-18F.png,OCT shows normal,Y
figure8-5-3D.png,OCT showed cystic spaces showing hyporeflectivity with septal separation and thickening of the retinal pigment epithelium and choroidal capillary reflex bands suggestive of choroidal neovascularization membrane,Y
figure8-5-7B.png,OCT shows segregation of macular cystoid spaces,Y
figure8-5-14B.png,Hyporeflective Xiang-like space and neuroretinal detachment seen in the macula by OCT,Y
figure8-5-15.png,OCT of the anterior retinal capsular-like space,
figure8-5-16.png,Uveitis capsule-like space after OCT,
figure8-5-17.png,OCT central retinal vein obstruction sac-like space with septum (arrow),
figure8-5-18B.png,Hemorrhages in the OCT sac-like space show hyperreflectivity (arrows),Y
figure9-1-4E.png,OCT of the right eye showed elevated reflective bands in the corresponding lesion area without choroidal reflective bands,Y
figure9-1-4F.png,OCT of the left eye showing retinal pigment epithelial detachment,Y
figure9-2-1E.png,OCT showing detachment of the neurosensory layer,Y
figure9-2-2F.png,OCT showing detachment of the neurosensory layer,Y
figure9-2-3.png,Middle plasma OCT showing pigment epithelial detachment,
figure9-2-4D.png,OCT with detachment of the neurosensory layer,Y
figure9-2-4G.png,OCT normal,Y
figure9-4-9C.png,OCT shows pigment epithelial detachment bulge,Y
figure9-4-10E.png,OCT through the macula shows an irregular RPE reflection line (arrow),Y
figure9-4-11E.png,OCT of the right eye shows thickening and discontinuity at the choroidal capillaries of the discoidal scar elevation corresponding to the RPE,Y
figure9-4-11F.png,OCT of the left eye showing subretinal fluid and retinal pigment epithelial detachment via the lesion,Y
figure9-4-12D.png,OCT of the right eye via the RPE detachment shows choroidal tissue at the detachment of the retina and pigmented epithelium bulge occluded by the pigment is epithelium,Y
figure9-4-12H.png,"OCT of the right eye showed a normal retina, leaving only a very small RPE detachment",Y
figure9-5-1F.png,OCT showing RPE detachment and subretinal effusion,Y
figure9-5-1G.png,OCT shows subsidence of RPE detachment and subretinal fluid after laser treatment,Y
figure9-6-10.png,Age-related macular degeneration OCT showing subretinal hemorrhage and detachment of neuroepithelium and RPE,
figure9-7-1A.png,OCT image of vitreomacular pulling syndrome with detached vitreous body in a conical shape with apical adhesion to the center of the macula,Y
figure9-7-1B.png,"OCT image of vitreomacular pulling syndrome, the detached vitreous body is conical in shape, and the top is adherent to the center of a thousand maculae",Y
figure9-7-2.png,OCT image of vitreomacular pulling syndrome. Tower-shaped bulge in the center of the macula,
figure9-7-3.png,OCT image of vitreomacular pulling syndrome. Tower-shaped bulge in the center of the macula,
figure9-7-4D.png,OCT shows a very high tower bulge,Y
figure9-7-4E.png,OCT shows a very high tower bulge,Y
figure9-8-1C.png,OCT of the transmacular shows that the anterior membrane presents a thin light reflection tightly adherent to the retinal surface,Y
figure9-8-2C.png,OCT shows abnormal thickening of the macula with loss of normal concavity in the center concave,Y
figure9-8-3.png,OCT images of different anterior membranes,
figure9-8-4.png,OCT images of different anterior membranes,
figure9-8-5.png,OCT images of different anterior membranes,
figure9-9-1B.png,Stage I foramen center concavity becomes shallow and yellow dots are seen under the retina,Y
figure9-9-6C.png,Circular traumatic macular hole (arrow) with retinal edema and hemorrhage,Y
figure9-9-8B.png,"Laminar lacunae (arrows), tissue defects on the inner surface of the macula",Y
figure9-9-9.png,"OCT of Stage I foramen, shallow center concavity",
figure9-9-10.png,"Stage II hole OCT, total macular retinal split and partial posterior vitreous detachment",
figure9-9-11.png,"Stage III hole OCT, capped membrane and posterior detached vitreous",
figure9-9-12.png,IV Hole OCT,
figure9-9-13.png,"Pseudohole OCT, no defects in retinal tissue, altered slope morphology",
figure9-9-14.png,"Platelet hole OCT, partial tissue loss on the central surface of the macula",
figure9-9-16A.png,Preoperative macular lacunar OCT,Y
figure9-9-16B.png,Preoperative macular lacunar OCT,Y
figure9-9-16C.png,Post-operative OCT,Y
figure10-1-24C.png,"In the right eye, the patient's brother had the same lesion, and OCT showed cystic splits in the macular area of both eyes",Y
figure10-1-24D.png,"In the left eye, the patient's brother had the same lesion, and OCT showed cystic splits in the macular area of both eyes",Y
figure10-3-1E.png,"In the right eye, OCT showed neuroretinal thinning in the macular area.",Y
figure10-3-1F.png,OCT of the left eye shows neuroretinal thinning in the macular area.,Y
figure10-3-2E.png,"In the right eye, OCT showed neuroretinal thinning in the macular area.",Y
figure10-3-2F.png,"In the left eye, OCT showed thinning of the neural retina in the macula.",Y
figure10-4-7B.png,Optical tomography showing retinal detachment and macular tear in the macular region,Y
figure11-1-8B.png,Pre-surgical OCT for macular lacunae,Y
figure11-1-8D.png,"OCT 1 month after macular cleft surgery, showing good healing of the cleft.",Y
figure11-2-1C.png,OCT showing a full-layer macular lacuna,Y
figure11-2-2B.png,"OCT shows a ""macular white hole"" and retinal detachment.",Y
figure12-3-1C.png,Uneven retinal surface on transcrastinated OCT images,Y
figure12-3-1D.png,OCT of the normal left eye,Y
figure13-1-4G.png,OCT of the right eye shows swelling of the optic disk,Y
figure13-1-4H.png,OCT of the left eye showed swelling of the optic disk,Y
figure14-2-1H.png,OCT showed a retinal bulge with fluid underneath.,Y
figure14-2-1I.png,"After laser treatment, OCT through the macular center shows macular hemorrhage showing hyperreflectivity and fluid absorption (arrows)",Y
figure15-3-1K.png,OCT of the right eye shows some hyporeflexia of the choroid,Y
figure15-3-1L.png,OCT of the left eye shows some hyporeflexia of the choroid.,Y
figure16-1-4D.png,"Traumatic choroidal retinopathy by glass bottle strike, OCT image",Y
figure16-4-4D.png,OCT showing macular anomalies in the center concave (arrows),Y
figure1-1A,"Large drusen. Fundus photograph demonstrating predominantly large drusen, some of which are confluent(inset). Visual acuity was 20/25.",Y
figure1-1C,Large drusen. Red free fundus image and OCT image of drusen at the level of Bruch's membrane and the retinal pigment epithelium. Note the irregular elevation ofthe retinal pigment epithelium caused by drusen.,Y
figure1-15E,"Occult CNV. OCT image demonstrating intraretinal fluid, subretinal fluid and retinal pigment epithelial detachment.",Y
figure1-18F,Retinal pigment epithelial detachment. OCT image demonstrates retinal pigment epithelial detachment and associated macular edema.,Y
figure1-23D,Anti-VEGF therapy for exudative AMD. Pretreatment OCT image demonstrates CNV and thickening of the macula.,Y
figure1-23H,Anti-VEGF therapy for exudative AMD. Posttreatment OCT image reveals reduced macular thickening. Visual acuity was 20/40.,Y
figure2-4B,"Idiopathic macular hole, stage 1.Optical coherence tomography showing stage 1 macular hole.",Y
figure2-5B,"Idiopathic macular hole, stage 2.Optical coherence tomography showing stage 2 macular hole with persistent traction on one edge of the hole.",Y
figure2-6B,"Idiopathic macular hole, stage 3. Optical coherence tomography showing stage 3 macular hole.",Y
figure2-7B,"Idiopathic macular hole, stage 4.Optical coherence tomography showing stage 4 macular hole.",Y
figure2-9,Idiopathic macular hole. Optical coherence tomography(OCT) of stage 4 macular hole showing complete defect in retina.,
figure2-11B,Vitreomacular traction syndrome. OCT showing vitreomacular traction.,Y
figure2-11C,Vitreomacular traction syndrome. Severe vitreomacular traction may lead to secondary macular hole formation.,Y
figure2-12D,Cystoid macular edema. OCT showing cystoid macularedema.,Y
figure3-14,OCT shows cystic edema in central macula.,
figure3-16A,OCT shows cystic macular edema.,Y
figure3-16B,One week after intravitreal bevacizumab there is marked reduction in macular thickening.,Y
